age,block,categorization,center,colormap,completionCode,converged,correct,correlation,currentOffsets,distance,education,engagementCorrect,expdistance,gender,generationTime,iterations,prolificId,requestedDistance,responseTime,selection,stimulus,stimulusCorrect,subjectid,trialNum,keep,ciede2000_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
18-24,6,491.109,0.165,Hue-5 with Wave-2,,True,1,0.07,22.565985150657475,0.3596089232864509,bachelor,6,0.35,male,902,19,678e5caae9c26b68d7db8a40,0.35,3077,4,62,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.14,Hue-5 with Wave-2,,True,1,0.07,22.565985150657475,0.3001249953454178,bachelor,6,0.3,male,221,3,678e5caae9c26b68d7db8a40,0.3,3174,4,63,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.165,Hue-5 with Wave-2,,True,1,0.07,22.565985150657475,0.3573980389939179,bachelor,6,0.35,male,336,6,678e5caae9c26b68d7db8a40,0.35,2983,2,64,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.1,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.2423490882959688,bachelor,6,0.25,male,240,4,678e5caae9c26b68d7db8a40,0.25,5466,1,65,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.07,Hue-5 with Wave-2,,True,1,0.07,22.565985150657475,0.2023862136962865,bachelor,6,0.2,male,212,3,678e5caae9c26b68d7db8a40,0.2,4257,3,66,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.07,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.2050865969076157,bachelor,6,0.2,male,201,3,678e5caae9c26b68d7db8a40,0.2,3666,1,67,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.03,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.0971074808800612,bachelor,6,0.1,male,293,5,678e5caae9c26b68d7db8a40,0.1,2584,1,68,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.03,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.0999442725106398,bachelor,6,0.1,male,131,1,678e5caae9c26b68d7db8a40,0.1,3198,3,69,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.1,Hue-5 with Wave-2,,True,1,0.07,22.565985150657475,0.2497337316494653,bachelor,6,0.25,male,114,1,678e5caae9c26b68d7db8a40,0.25,2375,1,70,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.05,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.1550327847786943,bachelor,6,0.15,male,1017,22,678e5caae9c26b68d7db8a40,0.15,5376,4,71,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,6,491.109,0.05,Hue-5 with Wave-2,,True,0,0.07,22.565985150657475,0.1449621093161504,bachelor,6,0.15,male,373,7,678e5caae9c26b68d7db8a40,0.15,3154,4,72,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,3,154.496,0.14,Hue-3 with Wave-0,,True,1,0.07,55.92868168,0.3916071235641597,bachelor,6,0.3,male,432,8,678e5caae9c26b68d7db8a40,0.3,7794,4,25,47,18,,false,69.148,100.927,25.194,123.711,1.596,64.286
18-24,5,529.789,0.07,Hue-5 with Wave-0,,True,1,0.07,22.56598515,0.392640850351395,bachelor,6,0.2,male,317,6,678e5caae9c26b68d7db8a40,0.2,4991,4,49,47,18,,true,90.610,198.540,17.649,216.971,2.181,99.456
18-24,6,491.109,0.14,Hue-5 with Wave-2,,True,0,0.07,22.56598515,0.4059071817732683,bachelor,6,0.3,male,1132,23,678e5caae9c26b68d7db8a40,0.3,6019,2,61,47,18,,true,128.050,202.035,157.597,223.231,2.818,64.845
18-24,2,907.355,0.03,Hue-7 with Wave-6,,True,1,0.07,24.9309757,0.393091036061641,bachelor,6,0.1,male,885,19,678e5caae9c26b68d7db8a40,0.1,10965,2,13,47,18,,true,189.502,291.867,421.051,412.761,5.188,295.233
18-24,2,907.355,0.14,Hue-7 with Wave-6,,True,1,0.07,24.9309757,0.393091036061641,bachelor,6,0.3,male,885,19,678e5caae9c26b68d7db8a40,0.3,10965,2,13,47,18,,true,189.502,291.867,421.051,412.761,5.188,295.233
18-24,1,640.034,0.05,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.1542738361489811,bachelor,6,0.15,female,134,1,67aa3812e58326668a4dc0e2,0.15,8707,4,1,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.14,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.2914537362746022,bachelor,6,0.3,female,221,6,67aa3812e58326668a4dc0e2,0.3,1850,4,2,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.165,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.3557626558771996,bachelor,6,0.35,female,107,2,67aa3812e58326668a4dc0e2,0.35,1375,4,3,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.1,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.2514585335253465,bachelor,6,0.25,female,162,5,67aa3812e58326668a4dc0e2,0.25,2417,4,4,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.1,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.2463895157640627,bachelor,6,0.25,female,815,31,67aa3812e58326668a4dc0e2,0.25,1967,4,5,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.07,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.19720845409635,bachelor,6,0.2,female,81,1,67aa3812e58326668a4dc0e2,0.2,1947,3,6,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.14,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.3037065195893624,bachelor,6,0.3,female,70,1,67aa3812e58326668a4dc0e2,0.3,1769,1,7,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.165,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.3444729967684147,bachelor,6,0.35,female,361,13,67aa3812e58326668a4dc0e2,0.35,1078,1,8,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.03,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.090161180605751,bachelor,6,0.1,female,319,11,67aa3812e58326668a4dc0e2,0.1,4439,2,9,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.03,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.1083925731857194,bachelor,6,0.1,female,82,1,67aa3812e58326668a4dc0e2,0.1,2310,1,10,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.05,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.1447775592933427,bachelor,6,0.15,female,143,4,67aa3812e58326668a4dc0e2,0.15,2828,2,11,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,1,640.034,0.07,Hue-7 with Wave-1,,True,1,0.07,13.465214735944762,0.208202577462782,bachelor,6,0.2,female,455,17,67aa3812e58326668a4dc0e2,0.2,4245,1,12,70,19,,true,136.574,287.104,71.148,297.038,4.333,131.239
18-24,2,298.979,0.14,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.2910737286956805,bachelor,6,0.3,female,473,18,67aa3812e58326668a4dc0e2,0.3,5093,4,14,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.03,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.1073107334625932,bachelor,6,0.1,female,69,1,67aa3812e58326668a4dc0e2,0.1,4611,3,15,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.165,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.3473983620675461,bachelor,6,0.35,female,84,2,67aa3812e58326668a4dc0e2,0.35,2553,3,16,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.14,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.2942497369475018,bachelor,6,0.3,female,66,1,67aa3812e58326668a4dc0e2,0.3,1686,2,17,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.1,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.2561187374170466,bachelor,6,0.25,female,638,26,67aa3812e58326668a4dc0e2,0.25,2012,1,18,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.07,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.2046869859707941,bachelor,6,0.2,female,135,4,67aa3812e58326668a4dc0e2,0.2,2067,3,19,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.1,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.2497961551336407,bachelor,6,0.25,female,141,4,67aa3812e58326668a4dc0e2,0.25,5240,2,20,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.05,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.1527572403405356,bachelor,6,0.15,female,154,5,67aa3812e58326668a4dc0e2,0.15,3793,1,21,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.165,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.3485512896048711,bachelor,6,0.35,female,81,2,67aa3812e58326668a4dc0e2,0.35,5232,4,22,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.05,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.1561339269861859,bachelor,6,0.15,female,68,1,67aa3812e58326668a4dc0e2,0.15,51899,2,23,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,2,298.979,0.07,Hue-3 with Wave-5,,True,1,0.07,16.151188133655985,0.1938365510128588,bachelor,6,0.2,female,235,8,67aa3812e58326668a4dc0e2,0.2,3684,2,24,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,3,429.420,0.165,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.344417712973376,bachelor,6,0.35,female,75,1,67aa3812e58326668a4dc0e2,0.35,2037,4,26,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.165,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.3583479541918037,bachelor,6,0.35,female,572,22,67aa3812e58326668a4dc0e2,0.35,3238,4,27,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.05,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.1590350294541018,bachelor,6,0.15,female,376,14,67aa3812e58326668a4dc0e2,0.15,3069,1,28,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.14,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.3044716287468603,bachelor,6,0.3,female,408,15,67aa3812e58326668a4dc0e2,0.3,2593,4,29,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.1,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.2440699347654341,bachelor,6,0.25,female,376,14,67aa3812e58326668a4dc0e2,0.25,2162,1,30,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.05,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.1568796979246265,bachelor,6,0.15,female,202,7,67aa3812e58326668a4dc0e2,0.15,1894,1,31,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.07,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.1976224894259782,bachelor,6,0.2,female,118,3,67aa3812e58326668a4dc0e2,0.2,23605,3,32,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.07,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.204566941984848,bachelor,6,0.2,female,332,13,67aa3812e58326668a4dc0e2,0.2,6850,1,33,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.03,Hue-5 with Wave-1,,True,0,0.07,29.442301134593976,0.0944501462638057,bachelor,6,0.1,female,150,4,67aa3812e58326668a4dc0e2,0.1,9578,3,34,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.1,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.2433983948395641,bachelor,6,0.25,female,143,4,67aa3812e58326668a4dc0e2,0.25,5133,2,35,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,3,429.420,0.03,Hue-5 with Wave-1,,True,1,0.07,29.442301134593976,0.0963400390428299,bachelor,6,0.1,female,97,2,67aa3812e58326668a4dc0e2,0.1,8405,1,36,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,4,491.068,0.03,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.1063750130965945,bachelor,6,0.1,female,74,1,67aa3812e58326668a4dc0e2,0.1,6103,3,38,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.14,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.2952302633696683,bachelor,6,0.3,female,73,1,67aa3812e58326668a4dc0e2,0.3,2436,3,39,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.165,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.3433638975501456,bachelor,6,0.35,female,327,12,67aa3812e58326668a4dc0e2,0.35,100933,2,40,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.03,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.0984903984054775,bachelor,6,0.1,female,105,3,67aa3812e58326668a4dc0e2,0.1,66078,2,41,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.1,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.2516837792163312,bachelor,6,0.25,female,359,15,67aa3812e58326668a4dc0e2,0.25,2162,3,42,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.1,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.2425547353231015,bachelor,6,0.25,female,190,7,67aa3812e58326668a4dc0e2,0.25,3741,4,43,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.165,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.3534859381236988,bachelor,6,0.35,female,419,18,67aa3812e58326668a4dc0e2,0.35,1425,2,44,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.07,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.1934002010479184,bachelor,6,0.2,female,166,6,67aa3812e58326668a4dc0e2,0.2,3379,2,45,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.05,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.1483174823143026,bachelor,6,0.15,female,211,7,67aa3812e58326668a4dc0e2,0.15,2251,2,46,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.14,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.3064152254534711,bachelor,6,0.3,female,434,16,67aa3812e58326668a4dc0e2,0.3,2499,2,47,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,4,491.068,0.05,Hue-5 with Wave-4,,True,1,0.07,29.442301134593976,0.1536713763290659,bachelor,6,0.15,female,204,6,67aa3812e58326668a4dc0e2,0.15,2513,2,48,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,5,383.577,0.165,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.3493196855815862,bachelor,6,0.35,female,360,13,67aa3812e58326668a4dc0e2,0.35,3143,4,50,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.14,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.2911794790011083,bachelor,6,0.3,female,80,1,67aa3812e58326668a4dc0e2,0.3,1713,4,51,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.05,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.1549386468042135,bachelor,6,0.15,female,75,1,67aa3812e58326668a4dc0e2,0.15,6384,1,52,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.03,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.1046237133315478,bachelor,6,0.1,female,98,2,67aa3812e58326668a4dc0e2,0.1,3814,4,53,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.05,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.1574522219966014,bachelor,6,0.15,female,195,6,67aa3812e58326668a4dc0e2,0.15,4788,3,54,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.1,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.2598019935123174,bachelor,6,0.25,female,75,1,67aa3812e58326668a4dc0e2,0.25,138307,4,55,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.07,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.1907310562586824,bachelor,6,0.2,female,100,2,67aa3812e58326668a4dc0e2,0.2,11034,1,56,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.165,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.351314050479322,bachelor,6,0.35,female,74,1,67aa3812e58326668a4dc0e2,0.35,3048,2,57,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.03,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.106862579823325,bachelor,6,0.1,female,71,1,67aa3812e58326668a4dc0e2,0.1,4329,4,58,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.07,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.2089887863883129,bachelor,6,0.2,female,72,1,67aa3812e58326668a4dc0e2,0.2,2788,1,59,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,5,383.577,0.14,Hue-3 with Wave-8,,True,1,0.07,16.151188133655985,0.3092702888790727,bachelor,6,0.3,female,207,8,67aa3812e58326668a4dc0e2,0.3,2358,1,60,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,6,909.700,0.07,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.2034958685735949,bachelor,6,0.2,female,96,2,67aa3812e58326668a4dc0e2,0.2,2876,1,62,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.14,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.3034865178115238,bachelor,6,0.3,female,215,7,67aa3812e58326668a4dc0e2,0.3,3681,2,63,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.05,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.15766289474746,bachelor,6,0.15,female,156,5,67aa3812e58326668a4dc0e2,0.15,9823,1,64,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.1,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.2437729440296205,bachelor,6,0.25,female,160,4,67aa3812e58326668a4dc0e2,0.25,2053,3,65,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.165,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.3490145495802261,bachelor,6,0.35,female,382,14,67aa3812e58326668a4dc0e2,0.35,1976,1,66,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.14,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.2931317039192098,bachelor,6,0.3,female,199,6,67aa3812e58326668a4dc0e2,0.3,3126,2,67,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.165,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.3598674743347214,bachelor,6,0.35,female,518,19,67aa3812e58326668a4dc0e2,0.35,2815,1,68,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.1,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.2533462099387157,bachelor,6,0.25,female,336,12,67aa3812e58326668a4dc0e2,0.25,5151,1,69,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.03,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.1079138930310306,bachelor,6,0.1,female,94,2,67aa3812e58326668a4dc0e2,0.1,20473,4,70,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.03,Hue-7 with Wave-6,,True,0,0.07,13.465214735944762,0.0978611904981983,bachelor,6,0.1,female,98,2,67aa3812e58326668a4dc0e2,0.1,3510,3,71,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,6,909.700,0.05,Hue-7 with Wave-6,,True,1,0.07,13.465214735944762,0.1416693510195484,bachelor,6,0.15,female,162,5,67aa3812e58326668a4dc0e2,0.15,2071,2,72,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
18-24,2,298.979,0.03,Hue-3 with Wave-5,,True,1,0.07,16.15118813,0.3919434718304628,bachelor,6,0.1,female,195,6,67aa3812e58326668a4dc0e2,0.1,6124,3,13,70,19,,true,144.188,114.654,366.837,327.900,3.368,245.695
18-24,5,383.577,0.1,Hue-3 with Wave-8,,True,1,0.07,16.15118813,0.4082744004623888,bachelor,6,0.25,female,106,2,67aa3812e58326668a4dc0e2,0.25,6661,1,49,70,19,,false,150.807,133.445,495.427,530.187,5.648,308.491
18-24,3,429.420,0.14,Hue-5 with Wave-1,,True,1,0.07,29.44230113,0.3959050387189544,bachelor,6,0.3,female,456,17,67aa3812e58326668a4dc0e2,0.3,4011,4,25,70,19,,true,107.670,200.433,80.022,200.997,1.834,95.978
18-24,4,491.068,0.07,Hue-5 with Wave-4,,True,1,0.07,29.44230113,0.4089771840722713,bachelor,6,0.2,female,341,13,67aa3812e58326668a4dc0e2,0.2,5807,2,37,70,19,,true,157.428,213.607,302.640,411.192,4.901,208.082
18-24,6,909.700,0.07,Hue-7 with Wave-6,,True,1,0.07,13.46521474,0.3999957930293628,bachelor,6,0.2,female,140,4,67aa3812e58326668a4dc0e2,0.2,3540,2,61,70,19,,true,194.940,289.371,429.847,440.283,5.442,296.466
45-54,1,66.162,0.1,Hue-3 with Wave-0,,True,1,0.07,5.010159512817496,0.2411154480942131,bachelor,5,0.25,female,119,3,67ad8db455c99b14bcca9a26,0.25,16364,4,1,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.07,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.2092208371001798,bachelor,5,0.2,female,131,4,67ad8db455c99b14bcca9a26,0.2,7113,4,2,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.03,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.098861344439345,bachelor,5,0.1,female,136,4,67ad8db455c99b14bcca9a26,0.1,17732,3,3,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.07,Hue-3 with Wave-0,,True,1,0.07,5.010159512817496,0.2070462551332506,bachelor,5,0.2,female,110,2,67ad8db455c99b14bcca9a26,0.2,4711,3,4,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.05,Hue-3 with Wave-0,,True,1,0.07,5.010159512817496,0.1494585545709195,bachelor,5,0.15,female,78,1,67ad8db455c99b14bcca9a26,0.15,7846,3,5,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.165,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.3526043995966572,bachelor,5,0.35,female,464,21,67ad8db455c99b14bcca9a26,0.35,2838,3,6,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.1,Hue-3 with Wave-0,,True,1,0.07,5.010159512817496,0.2435956409220154,bachelor,5,0.25,female,80,1,67ad8db455c99b14bcca9a26,0.25,17301,3,7,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.14,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.3056526872870093,bachelor,5,0.3,female,166,5,67ad8db455c99b14bcca9a26,0.3,2343,3,8,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.03,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.0906713269198185,bachelor,5,0.1,female,73,1,67ad8db455c99b14bcca9a26,0.1,9761,3,9,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.05,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.159591672758819,bachelor,5,0.15,female,263,10,67ad8db455c99b14bcca9a26,0.15,2801,3,10,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.14,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.2907841648610638,bachelor,5,0.3,female,79,1,67ad8db455c99b14bcca9a26,0.3,3312,4,11,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,1,66.162,0.165,Hue-3 with Wave-0,,True,0,0.07,5.010159512817496,0.3569885537031578,bachelor,5,0.35,female,658,31,67ad8db455c99b14bcca9a26,0.35,2641,3,12,44,20,,false,40.925,90.672,14.928,92.891,0.963,36.058
45-54,2,807.443,0.03,Hue-7 with Wave-4,,True,0,0.07,17.961740764011505,0.1087137716376593,bachelor,5,0.1,female,113,2,67ad8db455c99b14bcca9a26,0.1,4227,3,14,44,20,,true,167.328,284.879,273.441,382.928,5.639,140.537
45-54,2,807.443,0.14,Hue-7 with Wave-4,,True,0,0.07,17.961740764011505,0.3054106038228872,bachelor,5,0.3,female,290,13,67ad8db455c99b14bcca9a26,0.3,10508,2,15,44,20,,true,167.328,284.879,273.441,382.928,5.639,140.537
45-54,2,807.443,0.14,Hue-7 with Wave-4,,True,0,0.07,17.961740764011505,0.3080441602751125,bachelor,5,0.3,female,204,7,67ad8db455c99b14bcca9a26,0.3,2623,3,16,44,20,,true,167.328,284.879,273.441,382.928,5.639,140.537
45-54,2,807.443,0.1,Hue-7 with Wave-4,,True,0,0.07,17.961740764011505,0.2558746554058514,bachelor,5,0.25,female,156,5,67ad8db455c99b14bcca9a26,0.25,1618,3,17,44,20,,true,167.328,284.879,273.441,382.928,5.639,140.537
45-54,2,807.443,0.1,Hue-7 with Wave-4,,True,0,0.07,17.961740764011505,0.2573662436588017,bachelor,5,0.25,female,102,2,67ad8db455c99b14bcca9a26,0.25,3049,4,18,44,20,,true,167.328,284.879,273.441,382.928,5.639,140.537
